AYEAR,UNIV_PROVINCE_NAME,U_G,UNIV_TYPE_NAME,UNIV_NAME_TH,FAC_NAME,PROGRAM_NAME,LEV_NAME_TH,GENDER_NAME,AMOUNT
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,นวัตกรรม เทคโนโลยีและวิทยาการเรียนรู้,ปริญญาโท,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาตรี,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,วิทยาศาสตร์ศึกษา,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,วิทยาศาสตร์ศึกษา,ปริญญาเอก,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,ศึกษาศาสตร์,ปริญญาตรี,ชาย,162
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,ศึกษาศาสตร์,ปริญญาตรี,หญิง,199
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาเอก,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาเอก,หญิง,6
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาโท,ชาย,17
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาโท,หญิง,36
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การวางแผนภาคและเมือง,ปริญญาโท,ชาย,5
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การวางแผนภาคและเมือง,ปริญญาโท,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การออกแบบ,ปริญญาตรี,ชาย,24
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การออกแบบ,ปริญญาตรี,หญิง,47
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การออกแบบ,ปริญญาโท,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,การออกแบบ,ปริญญาโท,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,สถาปัตยกรรมศาสตร์,ปริญญาตรี,ชาย,21
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,สถาปัตยกรรมศาสตร์,ปริญญาตรี,หญิง,32
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,สถาปัตยกรรมศาสตร์,ปริญญาโท,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสถาปัตยกรรมศาสตร์,เทคโนโลยีอาคาร,ปริญญาโท,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,วิทยาศาสตร์การสัตวแพทย์,ปริญญาเอก,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,วิทยาศาสตร์การสัตวแพทย์,ปริญญาเอก,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,วิทยาศาสตร์การสัตวแพทย์,ปริญญาโท,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,สัตวแพทยศาสตร์,ปริญญาตรี,ชาย,19
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,สัตวแพทยศาสตร์,ปริญญาตรี,หญิง,57
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสัตวแพทยศาสตร์,สัตว์เลี้ยง,ประกาศนียบัตรบัณฑิต,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,การบริหารสาธารณสุข,ปริญญาโท,ชาย,7
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,การบริหารสาธารณสุข,ปริญญาโท,หญิง,19
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,ชีวสถิติ,ปริญญาโท,ชาย,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,ชีวสถิติ,ปริญญาโท,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,วิทยาการระบาด,ปริญญาเอก,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,วิทยาการระบาด,ปริญญาโท,ชาย,6
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,วิทยาการระบาด,ปริญญาโท,หญิง,10
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาตรี,ชาย,13
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาตรี,หญิง,69
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาเอก,ชาย,5
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาเอก,หญิง,5
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาโท,ชาย,9
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตร์,ปริญญาโท,หญิง,16
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,อนามัยสิ่งแวดล้อม อาชีวอนามัยและความปลอดภัย,ปริญญาตรี,ชาย,13
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,อนามัยสิ่งแวดล้อม อาชีวอนามัยและความปลอดภัย,ปริญญาตรี,หญิง,69
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,อาชีวอนามัยและความปลอดภัย,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,อาชีวอนามัยและความปลอดภัย,ปริญญาโท,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,โภชนศาสตร์เพื่อสุขภาพ,ปริญญาโท,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะสาธารณสุขศาสตร์,โภชนศาสตร์เพื่อสุขภาพ,ปริญญาโท,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,การประมง,ปริญญาตรี,ชาย,22
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,การประมง,ปริญญาตรี,หญิง,20
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,การประมง,ปริญญาเอก,ชาย,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,การส่งเสริมและพัฒนาการเกษตร,ปริญญาโท,ชาย,6
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,การส่งเสริมและพัฒนาการเกษตร,ปริญญาโท,หญิง,16
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,ปฐพีศาสตร์และสิ่งแวดล้อม,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,ปฐพีศาสตร์และสิ่งแวดล้อม,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,ปฐพีศาสตร์และสิ่งแวดล้อม,ปริญญาโท,หญิง,7
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,พืชสวน,ปริญญาโท,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,พืชไร่,ปริญญาเอก,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,พืชไร่,ปริญญาโท,ชาย,5
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,พืชไร่,ปริญญาโท,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,วิทยาศาสตร์การเกษตรและสิ่งแวดล้อม,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,วิทยาศาสตร์การเกษตรและสิ่งแวดล้อม,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,วิทยาศาสตร์การเกษตรและสิ่งแวดล้อม,ปริญญาโท,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,สัตวศาสตร์,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,สัตวศาสตร์,ปริญญาเอก,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,สัตวศาสตร์,ปริญญาโท,ชาย,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,สัตวศาสตร์,ปริญญาโท,หญิง,7
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เกษตรนวัตกรรม,ปริญญาตรี,ชาย,19
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เกษตรนวัตกรรม,ปริญญาตรี,หญิง,24
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เกษตรศาสตร์,ปริญญาตรี,ชาย,94
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เกษตรศาสตร์,ปริญญาตรี,หญิง,240
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เศรษฐศาสตร์เกษตรและธุรกิจเกษตร,ปริญญาตรี,ชาย,16
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเกษตรศาสตร์,เศรษฐศาสตร์เกษตรและธุรกิจเกษตร,ปริญญาตรี,หญิง,28
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,กายภาพบำบัด,ปริญญาตรี,ชาย,20
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,กายภาพบำบัด,ปริญญาตรี,หญิง,45
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,กายภาพบำบัด,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,กายภาพบำบัด,ปริญญาโท,หญิง,7
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,วิทยาศาสตร์การเคลื่อนไหวของมนุษย์,ปริญญาเอก,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,วิทยาศาสตร์การเคลื่อนไหวของมนุษย์,ปริญญาเอก,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,วิทยาศาสตร์การแพทย์,ปริญญาโท,ชาย,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,วิทยาศาสตร์การแพทย์,ปริญญาโท,หญิง,4
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ปริญญาตรี,ชาย,19
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ปริญญาตรี,หญิง,64
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ปริญญาเอก,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ปริญญาโท,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีการอาหาร,ปริญญาตรี,ชาย,6
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีการอาหาร,ปริญญาตรี,หญิง,61
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาตรี,ชาย,12
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาตรี,หญิง,52
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาเอก,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพ,ปริญญาโท,หญิง,5
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีชีวภาพอุตสาหกรรม,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีธรณี,ปริญญาตรี,ชาย,12
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีธรณี,ปริญญาตรี,หญิง,14
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีระบบการผลิตและการจัดการอุตสาหกรรม,ปริญญาตรี,ชาย,22
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเทคโนโลยี,เทคโนโลยีระบบการผลิตและการจัดการอุตสาหกรรม,ปริญญาตรี,หญิง,36
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,การคุ้มครองผู้บริโภคและการจัดการด้านสุขภาพ,ปริญญาโท,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,การจัดการเภสัชกรรม,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,การจัดการเภสัชกรรม,ปริญญาโท,หญิง,7
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,พิษวิทยา,ปริญญาโท,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,วิจัยและพัฒนาเภสัชภัณฑ์,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,วิทยาศาสตร์ความงามและสุขภาพ,ปริญญาโท,หญิง,2
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชกรรมคลินิก,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชกรรมคลินิก,ปริญญาโท,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชกรรมแผนไทย,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชกรรมแผนไทย,ปริญญาโท,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชกรรมและระบบสุขภาพ,ปริญญาเอก,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชบำบัด,ประกาศนียบัตรบัณฑิตชั้นสูง,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชบำบัด,ประกาศนียบัตรบัณฑิตชั้นสูง,หญิง,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชศาสตร์,ปริญญาตรี,ชาย,40
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชศาสตร์,ปริญญาตรี,หญิง,110
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชศาสตร์,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชศาสตร์,ปริญญาโท,หญิง,3
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชเคมีและผลิตภัณฑ์ธรรมชาติ,ปริญญาโท,ชาย,1
2567,ขอนแก่น,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยขอนแก่น,คณะเภสัชศาสตร์,เภสัชเคมีและผลิตภัณฑ์ธรรมชาติ,ปริญญาโท,หญิง,2
